时间/s,PPG_G,PPG_R,PPG_IR,U1h,U1l,U2h,U2l,U3h,U3l,U4h,U4l,ACCX,ACCY,ACCZ,GX,GY,GZ
3.239029,7781,33103,37643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.241183,7781,33093,37639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25999,7784,33095,37622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.261101,7784,33092,37613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.279167,7782,33090,37595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28121,7777,33082,37573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.299173,7769,33077,37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.300199,7762,33070,37526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.321173,7751,33062,37504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.322191,7746,33055,37486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.339386,7738,33052,37478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.340391,7733,33050,37471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.358672,7733,33053,37470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.360738,7725,33046,37466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.370578,7724,33045,37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.38945,7721,33044,37460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.390469,7725,33038,37461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.409429,7723,33038,37461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.410434,7722,33034,37462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.429537,7722,33035,37458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.430542,7720,33029,37459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.439878,7722,33032,37458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45885,7722,33029,37468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46085,7728,33034,37470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.47985,7731,33031,37479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48085,7732,33032,37475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.499699,7736,33033,37485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.500969,7738,33040,37491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.519669,7738,33035,37498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.520796,7740,33040,37501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.539111,7745,33041,37510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.540134,7750,33048,37514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.559375,7751,33049,37517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.560375,7754,33047,37517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.579672,7757,33042,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5811,7757,33042,37513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59128,7760,33045,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.608993,7760,33047,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.611042,7763,33049,37524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.629573,7763,33045,37529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.631733,7765,33050,37530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.648622,7772,33050,37532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.650633,7773,33050,37534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.669859,7774,33052,37537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.671359,7777,33049,37542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.690021,7785,33047,37544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.691021,7785,33048,37546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.710623,7789,33048,37547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.711646,7790,33048,37548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.729299,7799,33042,37560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.73046,7796,33048,37557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.750627,7806,33044,37569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.751841,7807,33050,37576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.768926,7813,33047,37583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.770948,7816,33053,37590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.791328,7824,33051,37591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.793345,7825,33054,37594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.809982,7829,33055,37604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.811014,7831,33056,37603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.820394,7839,33056,37606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.839491,7843,33051,37609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.840491,7842,33051,37609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.858409,7848,33054,37614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.860745,7852,33061,37623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.879199,7855,33059,37631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.88025,7859,33062,37638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.899469,7864,33064,37646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.900584,7867,33066,37652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.921485,7872,33068,37657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.92251,7877,33066,37657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.939839,7880,33064,37650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.940839,7875,33058,37638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.960518,7882,33052,37629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.961517,7872,33047,37611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.968664,7873,33043,37596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.990054,7863,33037,37578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.991174,7859,33034,37562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.011347,7849,33030,37546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.012365,7841,33025,37528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.030357,7830,33024,37519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.031402,7820,33020,37508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.049768,7812,33024,37504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.050797,7799,33018,37498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.069788,7794,33016,37495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.071297,7786,33016,37495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.089218,7780,33018,37494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.09052,7779,33019,37498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.110901,7773,33023,37505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.112076,7773,33020,37510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.120301,7773,33024,37512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.141162,7772,33024,37512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.143181,7767,33021,37510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.160382,7763,33018,37512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.161497,7766,33016,37508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.179018,7767,33019,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.182017,7767,33018,37524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.199326,7769,33023,37538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.200348,7774,33026,37546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.219975,7778,33029,37551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.221,7780,33025,37549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.239466,7780,33023,37553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.240487,7785,33017,37547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.259775,7785,33012,37543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.26078,7787,33013,37547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.279151,7787,33012,37549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.280151,7790,33013,37549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.299865,7787,33015,37548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.300871,7789,33011,37553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.319457,7791,33013,37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.320837,7793,33011,37553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.339794,7795,33013,37555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.340826,7798,33019,37562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.350561,7793,33018,37567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.369396,7798,33020,37568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.370422,7801,33017,37571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3907,7798,33017,37572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.391717,7803,33021,37575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.410766,7806,33020,37580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.411918,7808,33023,37585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.421271,7814,33027,37599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.441079,7818,33030,37604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.442188,7821,33034,37617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.461217,7827,33045,37629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.462223,7828,33044,37640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.479229,7834,33045,37640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.480229,7838,33042,37644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.498738,7842,33043,37646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.500762,7842,33047,37657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.519573,7847,33055,37668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.520955,7850,33066,37684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.539428,7855,33068,37697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.540457,7860,33069,37701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.558606,7863,33067,37700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.560634,7864,33058,37690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.569193,7869,33051,37682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.589322,7867,33051,37677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.590345,7868,33050,37682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.609581,7869,33052,37684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.610601,7872,33060,37699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.62978,7876,33062,37705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.630786,7881,33065,37712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.649817,7883,33066,37707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.650817,7887,33060,37710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.668912,7888,33061,37711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.670934,7890,33056,37710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.689339,7890,33059,37708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.690368,7892,33053,37698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.709969,7888,33048,37682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.710969,7883,33044,37661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7298,7874,33033,37636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.730792,7865,33026,37612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.749421,7852,33010,37586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.750765,7841,33010,37568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.768646,7823,33003,37538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.770698,7810,33001,37535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.789668,7793,33001,37530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.790686,7778,33002,37527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.798546,7765,33003,37523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.821041,7753,32999,37522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.822146,7746,32995,37517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.840212,7739,32997,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.841212,7733,32986,37516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.858757,7722,32984,37505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.861002,7720,32982,37503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.880714,7712,32982,37505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.881714,7707,32977,37507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.899551,7702,32981,37510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.90057,7703,32978,37513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.921069,7701,32982,37521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92207,7700,32980,37525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.940578,7700,32984,37528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.941577,7702,32988,37536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.959703,7701,32990,37545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.960723,7696,32989,37546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.980452,7705,32994,37555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.981452,7705,32993,37562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
