时间/s,PPG_G,PPG_R,PPG_IR,U1h,U1l,U2h,U2l,U3h,U3l,U4h,U4l,ACCX,ACCY,ACCZ,GX,GY,GZ
15.962308,9006,32786,38851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.980061,8999,32785,38851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.981061,8996,32794,38860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.002062,8993,32807,38873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.003061,8996,32815,38890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.019568,8993,32827,38907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.02157,8996,32837,38923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.040683,8995,32844,38932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.041839,9000,32851,38944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.060372,9002,32861,38957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.061368,9004,32864,38971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.081568,9006,32871,38982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.082594,9007,32880,38992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.099432,9014,32881,39001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.101612,9014,32888,39011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.110985,9015,32889,39016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.12956,9014,32895,39021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.13156,9014,32896,39021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.150799,9012,32902,39025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.151907,9016,32905,39037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.160783,9014,32916,39043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.180439,9014,32921,39053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.181623,9020,32922,39063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.200656,9019,32934,39075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.201685,9020,32935,39079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.220194,9020,32947,39088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.222198,9022,32965,39104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.240968,9025,32984,39132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.242006,9031,33015,39159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.25969,9038,33044,39198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.261802,9042,33075,39225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.280573,9050,33114,39261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.28168,9054,33150,39294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.300267,9062,33192,39337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.301259,9070,33241,39373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.320249,9076,33282,39401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.321372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.339962,9084,33316,39423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.341591,9082,33343,39436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.361238,9079,33351,39429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.363261,9074,33351,39415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.380189,9069,33352,39404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.381367,9059,33351,39393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.390945,9056,33351,39386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.391977,9046,33354,39384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.410093,9038,33355,39372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.432181,9017,33355,39369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.433181,9005,33361,39354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.451487,8989,33364,39356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.452588,8975,33368,39352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.470084,8969,33381,39356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.472501,8958,33391,39356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.491907,8954,33394,39358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.492907,8950,33403,39363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.510231,8947,33408,39369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.512245,8945,33415,39372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.529926,8943,33420,39367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.531412,8935,33419,39360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.55097,8932,33415,39360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.551994,8926,33413,39341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.570058,8921,33411,39334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.572058,8914,33409,39328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.591313,8913,33410,39333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.592313,8909,33423,39341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.610279,8911,33424,39347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.611279,8906,33422,39341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.631791,8907,33420,39333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.632791,8899,33415,39328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.641511,8893,33412,39325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.661356,8887,33411,39318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.662352,8884,33414,39324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.680573,8885,33422,39340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.682574,8887,33431,39357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.700063,8887,33442,39371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.70109,8891,33448,39390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.720346,8890,33453,39407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.721849,8888,33453,39420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.740784,8888,33449,39429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.742301,8886,33446,39437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.760303,8882,33438,39440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.761303,8881,33428,39451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.780311,8874,33424,39451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.781311,8866,33409,39456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.799585,8862,33388,39448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.801613,8856,33363,39442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.819502,8852,33337,39425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.821651,8850,33329,39415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.84199,8846,33320,39417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.843185,8843,33314,39416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.86047,8846,33305,39419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.86153,8840,33294,39423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.870045,8835,33284,39431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.890316,8832,33281,39437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.892313,8831,33277,39445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.912408,8833,33272,39460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.91345,8837,33277,39478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.931958,8836,33275,39492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.932959,8836,33272,39498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.949466,8830,33258,39497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.951466,8824,33251,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.970466,8818,33244,39501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.971466,8817,33247,39498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.991462,8814,33248,39501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.992752,8811,33251,39509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.011047,8804,33249,39511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.013066,8790,33237,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.032143,8770,33217,39473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.03325,8749,33186,39437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.051639,8720,33155,39400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.052639,8692,33116,39380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.071836,8669,33070,39347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.072836,8645,33036,39321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.090691,8628,33008,39290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.091946,8609,32979,39248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.100349,8595,32939,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.122129,8572,32901,39149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.123358,8556,32869,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.142359,8540,32843,39071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.143867,8521,32828,39043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.160567,8510,32813,39024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.161566,8495,32805,39010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.182261,8479,32797,38997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.183261,8468,32794,38987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.200402,8455,32789,38988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.201422,8442,32797,38987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.219468,8437,32805,38992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.221469,8427,32811,38998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.242483,8421,32817,39016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.244485,8420,32834,39026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.259677,8421,32844,39045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.261714,8420,32846,39055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.280246,8419,32856,39072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.281247,8424,32865,39084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.290846,8427,32882,39121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.311583,8436,32899,39147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.312608,8441,32908,39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.330272,8444,32912,39184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.331272,8442,32903,39174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.35108,8434,32885,39141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.352103,8422,32854,39105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.372103,8401,32810,39052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.373104,8377,32756,38990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.389691,8352,32692,38910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.391872,8327,32584,38806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.409511,8300,32443,38663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.411863,8282,32304,38524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.431375,8266,32204,38420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.432399,8259,32138,38348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.451009,8243,32087,38298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.452009,8227,32026,38274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.462009,8212,31975,38259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.481114,8200,31940,38247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.482133,8188,31933,38247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.499981,8179,31934,38275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.502057,8170,31961,38314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.520108,8168,31991,38347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.522108,8161,32008,38365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.539625,8157,32020,38393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.541624,8149,32023,38412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.561961,8148,32029,38431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.562962,8146,32037,38436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.580419,8141,32044,38456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.581442,8136,32053,38456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.599743,8131,32060,38460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.601769,8126,32064,38462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.621614,8121,32069,38472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.622633,8114,32079,38472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.640774,8106,32082,38480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.642118,8102,32086,38482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.660245,8097,32095,38493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.661355,8094,32106,38503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.679514,8093,32118,38523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.681096,8091,32130,38536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.691607,8094,32151,38567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.709608,8097,32178,38598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.711609,8105,32211,38637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.731116,8102,32236,38650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.733116,8096,32258,38670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.750255,8092,32278,38687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.751422,8081,32280,38708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.769445,8057,32286,38725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.772446,8035,32289,38736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.79047,8007,32289,38716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.79147,7983,32286,38647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.811671,7953,32237,38554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.816392,7908,32116,38500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.830301,7838,32012,38470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.831302,7747,31948,38460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.849713,7670,31858,38383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.851756,7631,31750,38321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.871799,7612,31695,38277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.872825,7596,31658,38235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.891238,7582,31635,38210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.892723,7567,31604,38181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.909622,7555,31596,38168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.911623,7545,31587,38163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.920359,7533,31586,38156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.939887,7515,31572,38136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.942394,7497,31560,38114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.960495,7479,31544,38095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.9616,7465,31538,38085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.981164,7444,31536,38083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.982164,7426,31536,38075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.999551,7412,31522,38066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.001591,7390,31522,38056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.02022,7376,31520,38058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.021251,7356,31528,38060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.039497,7345,31527,38063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.042316,7326,31530,38068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.061375,7317,31527,38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.062402,7305,31534,38076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.070048,7291,31528,38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.09073,7274,31526,38071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.091732,7263,31519,38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.110403,7248,31522,38071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.111406,7238,31521,38081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.13028,7230,31525,38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.131503,7224,31519,38101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.150109,7215,31527,38112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.151099,7211,31525,38113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.170078,7202,31523,38110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.171098,7199,31516,38113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.19031,7191,31523,38120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.191807,7189,31517,38128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.208949,7181,31523,38131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.211586,7176,31512,38127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.231962,7171,31508,38122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.232992,7161,31496,38115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.249576,7152,31490,38101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.251619,7144,31477,38086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.271993,7134,31474,38086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.273273,7131,31471,38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.28997,7125,31476,38096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.292257,7120,31470,38103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.299868,7119,31471,38108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.301771,7116,31467,38114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.321084,7112,31467,38115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.341744,7109,31456,38112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.342806,7106,31454,38106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.360497,7102,31442,38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.361418,7094,31437,38093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.381476,7092,31425,38084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.382583,7087,31419,38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.399397,7080,31409,38058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.401397,7070,31399,38039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.421614,7067,31381,38020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.423615,7053,31364,37992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.441103,7047,31352,37974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.442136,7040,31344,37963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.459403,7031,31337,37953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.461411,7023,31325,37943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.480111,7020,31321,37936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.482111,7014,31304,37926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.500111,7006,31306,37919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.501111,7001,31294,37902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.52127,6994,31285,37883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.522295,6983,31259,37855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.541397,6972,31250,37822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.543396,6958,31231,37791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.550904,6940,31214,37756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.569904,6921,31200,37717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.571904,6899,31182,37683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.590992,6879,31158,37646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.593011,6853,31142,37613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.611563,6830,31130,37588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.612563,6808,31123,37569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.630762,6789,31120,37561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.631947,6772,31121,37561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.650153,6755,31119,37569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.651153,6743,31125,37579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.670595,6731,31127,37591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.671619,6720,31133,37597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.691667,6709,31122,37593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.693667,6697,31123,37594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.710667,6684,31114,37587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.711667,6672,31112,37576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.729856,6659,31103,37560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.731925,6645,31096,37552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.749927,6636,31084,37540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.752003,6620,31080,37531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.769681,6609,31077,37525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.771682,6600,31068,37518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.78035,6593,31064,37514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.800345,6584,31059,37505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.802576,6575,31047,37496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.820783,6565,31046,37485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.821783,6556,31035,37471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.840674,6548,31026,37466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.841775,6542,31021,37463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.862184,6534,31026,37464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.863218,6529,31021,37471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.880148,6521,31024,37475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.881184,6519,31020,37474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.899849,6515,31025,37480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.901901,6507,31019,37478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.919941,6505,31021,37475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.920969,6499,31012,37474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.940173,6496,31013,37476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.942172,6491,31006,37464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.961995,6485,31001,37453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.963002,6481,30989,37448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.982002,6473,30990,37439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.983002,6469,30982,37434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.001246,6462,30983,37430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.002357,6458,30975,37428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.021966,6455,30975,37427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.023965,6452,30968,37426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.030472,6446,30968,37425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.031471,6441,30961,37424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.051226,6440,30963,37425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.071532,6436,30959,37430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.073532,6434,30956,37430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.092011,6434,30951,37432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.094362,6433,30959,37435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.110429,6433,30951,37433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.111607,6431,30955,37432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.130366,6430,30945,37432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.131469,6428,30950,37427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.151234,6426,30939,37425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.153253,6424,30940,37421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.171726,6421,30931,37414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.172726,6420,30928,37410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.191266,6420,30922,37407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.192266,6418,30927,37404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.211266,6416,30925,37410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.212265,6419,30928,37416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.229443,6417,30926,37426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.231523,6420,30926,37425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.25,6419,30924,37420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.252029,6420,30921,37419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.270189,6420,30912,37411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
