时间/s,PPG_G,PPG_R,PPG_IR,U1h,U1l,U2h,U2l,U3h,U3l,U4h,U4l,ACCX,ACCY,ACCZ,GX,GY,GZ
3.438529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.457808,7240,32055,35916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.459835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.477821,7244,32060,35927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.499017,7248,32073,35946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.500154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.519114,7257,32077,35960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.537603,7264,32074,35970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.539892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.559061,7274,32082,35994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.560198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.579169,7285,32089,36019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.58031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.599246,7296,32098,36035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.600282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.617791,7305,32099,36044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.619843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.637703,7312,32101,36051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.639874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65846,7321,32106,36071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.659558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.668685,7331,32112,36086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.689686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.690686,7336,32115,36086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.709319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.710319,7337,32112,36079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.728371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.729371,7332,32110,36068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.748465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.750491,7329,32103,36054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.767745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.770304,7320,32099,36039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.790707,7310,32096,36028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.809732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.810733,7298,32093,36018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.829092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.830873,7288,32084,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.849269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.850704,7277,32078,35987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.870426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.871442,7267,32074,35970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.889482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.890606,7255,32065,35954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.898653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.919688,7245,32065,35950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.920827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93725,7244,32072,35967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.939719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.957871,7251,32074,35987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.959949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.979048,7256,32077,36002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.980185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000472,7265,32078,36015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.002155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.017525,7276,32079,36031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.019823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.038046,7286,32075,36043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.040047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.057445,7292,32080,36057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.059707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.077517,7299,32082,36065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.079883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.099102,7301,32082,36062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.100234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.118522,7304,32081,36065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.119522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.129035,7304,32082,36073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.147855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.150147,7308,32086,36080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.168811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.170442,7311,32089,36086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.188025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.18917,7314,32095,36096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.208717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.209851,7317,32103,36113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.228259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.229403,7324,32109,36134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.247323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.250133,7330,32113,36139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.267929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.27013,7335,32109,36136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.288405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.289405,7338,32110,36139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.30855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.30955,7341,32115,36155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.328595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.329664,7350,32116,36158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.348043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.350086,7350,32106,36140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.358611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.35964,7341,32100,36115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.380114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.397937,7325,32091,36092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.39996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.419454,7308,32086,36076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.420341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.440123,7287,32086,36059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.441123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.459402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.460402,7264,32087,36039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.478659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.479791,7239,32077,36007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.497684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.499178,7212,32071,35981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.520665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.521671,7189,32064,35960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.539555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.540556,7168,32052,35942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.558902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.560048,7155,32044,35937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.580351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.58135,7150,32046,35940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.598053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.599767,7147,32050,35957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.608327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.628485,7148,32053,35973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.629519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.647841,7150,32056,35981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.649885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66837,7154,32058,35995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.669402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.688483,7157,32063,36011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.689619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.710179,7165,32071,36031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.711309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.728139,7169,32075,36050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.730145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.749034,7174,32076,36055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.750107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.768878,7175,32078,36065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.769918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.777992,7177,32080,36071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.800086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.801299,7178,32082,36079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.819803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.820803,7179,32082,36085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.839979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.840487,7181,32083,36095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.858103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.859102,7185,32089,36114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.878541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.879682,7191,32096,36133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.899531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.901006,7197,32097,36143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.908761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92997,7203,32096,36143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.949143,7203,32094,36149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.950591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.967746,7205,32098,36162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.968798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.988806,7209,32105,36178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
